CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
140237300,140237300 ESCUELA LEOPOLDO LUGONES,CALAMUCHITA,Córdoba,20/04/17,-32.31851653,-64.74753818,Completada,Internet Satelital + TV Digital Satelital + EduTa
100000000,100000000 EDUCAR SOCIEDAD DE ESTADO,CABA,CABA,20/04/17,-34.54185800,-58.46364400,Completada,Internet Satelital + TV Digital Satelital + EduTac
380029400,380029400 ESCUELA N 334,COCHINOCA,Jujuy,24/04/17,-22.49441000,-65.64185200,Completada,Internet Satelital + TV Digital Satelital + EduTac
660013800,660013800 ESC. PRIMARIA Nro.  4264,Anta,Salta,25/04/17,-24.06741018,-66.09974263,Completada,Internet Satelital + TV Digital Satelital + EduTac
140012500,140012500 ESCUELA LEANDRO ALEM,Calamuchita,Córdoba,25/04/17,-32.35723169,-64.85172175,Completada,Internet Satelital + TV Digital Satelital + EduTa
660013900,660013900 ESC. PRIMARIA Nro.  461,Anta,Salta,26/04/17,-24.63670000,-63.63818333,Completada,Internet Satelital + TV Digital Satelital + EduTac
660131400,660131400 ESC. PRIMARIA Nro.  4766 DR. MARIO JULIO ELSZTAIN,RIVADAVIA,Salta,26/04/17,-24.71739451,-63.04421303,Completada,Internet Satelital + TV Digital Satelital + EduTac
660093900,660093900 ESCUELA Nro. 4677 JESUS MISERICORDIOSO EX Nro.  94,RIVADAVIA,Salta,26/04/17,-23.04591000,-62.61316000,Completada,Internet Satelital + TV Digital Satelital + EduTac
180103600,180103600 ESCUELA Nro. 768 MARGARITA A. DE IRASTORZA - MERCEDES,MERCEDES,Corrientes,27/04/17,-29.47120000,-57.58260100,Completada,Internet Satelital + TV Digital Satelital + EduTac
660111600,660111600 SCUELA Nro. 4238 EL TOTORAL EX Nro.  369,RIVADAVIA,Salta,27/04/17,-21.99944000,-62.82385000,Completada,Internet Satelital + TV Digital Satelital + EduTac
660048700,660048700 ESCUELA Nro. 4248 EX Nro.  382,RIVADAVIA,Salta,27/04/17,-23.74740000,-63.16390000,Completada,Internet Satelital + TV Digital Satelital + EduTac
"180009800,""180009800 ESCUELA Nro. 466 DON ANGEL MARTINEZ"""""""""",ESQUINA,Corrientes,28/04/17,-29.70224000,-59.07643000,Completada,Internet Satelital + TV Digital Satelital + EduTac"
380094213,380094213 380094213 - ESCUELA SECUNDARIA RURAL N 2 - LAGUNA DE TESORERO,PALPALA,Jujuy,28/04/17,-24.10776000,-65.14469500,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094211,380094211 - ESCUELA SECUNDARIA RURAL N 2 - LAGUNA DE TESORERO,DOCTOR MANUEL BELGRANO,Jujuy,28/04/17,-23.94798000,-65.29830400,Completada,Internet Satelital + TV Digital Satelital + EduTac
540147800,540147800 ESCUELA PROVINCIAL Nro.  891,MANUEL BELGRANO,Misiones,28/04/17,-25.62766800,-54.58351000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860214603,860214603 AGRUPAMIENTO Nro. 86057 ESC Nro. 513,COPO,Santiago del Estero,03/05/17,-25.83161256,-63.79513141,Completada,Internet Satelital + TV Digital Satelital + EduTac
860214605,860214605 AGRUPAMIENTO Nro. 86057 ESC Nro. 807,COPO,Santiago del Estero,03/05/17,-26.25535000,-64.15934000,Completada,Internet Satelital + TV Digital Satelital + EduTac
